"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor1182","classmate",-9.41311397650805,1.55173790317244,0.848954477072632,-2.56744987373019,0.444256090831184,0.045120079357988,2.16342658564387,0.00269305259286317,1.784104085062,1.14074641954489,9.11986846881211,-13.1211928065785,-13.1375725901677,NA,0.24354407701715,0.959131484588556
"cor1183","ambush",-9.36948151537726,1.90597766717869,1.0703921479591,-2.35543966913449,0.565029255499884,-0.0393055094348999,2.16193235519665,0.00548848529301685,1.18239982185689,1.00554493362176,9.42141134205612,-13.2091659548191,-13.133457567279,NA,0.573419280269617,0.970726051963174
"cor1184","chowed",-13.8791414225501,-0.0849687561854055,0.144992412860303,-1.18421973417463,-0.260566968904725,0.0552688343707608,0.588226746294198,0.0022524681248529,2.1740844182522,1.80255483878361,5.25749537202778,-15.0353865329343,-14.9166070797838,NA,0.418294605713759,0.51057187266262
"cor1185","behinds",-12.6802167610272,0.588151375187051,0.121961404039504,-1.61003556761803,0.2385585792779,-0.144074871140088,0.364788152231935,0.00249188603401873,3.80816320252233,2.82633306548895,5.98393628068719,-15.0533681338251,-14.9068672687655,NA,0.0414504895300934,0.49874335950286
"cor1186","democratic",-6.83791766217945,0.314140148524583,0.254846625608665,-0.327847377360101,0.845545446003247,-0.121113749917373,1.96081215147838,0.00241855446430632,2.17901783366767,1.28699994066302,13.3922469928683,-8.67398679898875,-8.63990636257029,NA,0.844726332039078,0.999738978855628
"cor1187","baton",-7.38427265873171,1.57945691232271,1.0978703037792,-2.05351985393286,0.715138134671397,-0.151715083621303,2.37691155965442,0.00331022789347948,1.23383256687265,1.01756546690846,10.9654877227075,-12.1883590504754,-12.0193312172288,NA,0.793608660281415,0.992025422258154
"cor1188","cum",-11.6730399346934,2.58809489182946,0.627242241762572,-2.18816070379631,0.20946493784997,0.0298769585259372,1.67393161872524,0.00268610361234208,1.92976986853547,1.20606182951589,8.0861025356691,-13.9567008383992,-13.9770559990476,NA,0.231675365709202,0.895200158712082
"cor1189","dispenser",-10.344194073567,2.30053768720728,0.714902871296787,-2.10896425748492,0.601852521402394,-0.121708721602072,1.6075494597068,0.0045436656385658,1.06379520291552,1.00229633839097,7.38398945797851,-14.5837025930951,-14.3818610686168,NA,0.322463713778118,0.903948584607761
"cor1190","axm",-12.371737842096,0.481553118156321,0.298712209860629,-1.8988603852226,0.196031719589147,0.04831691252354,0.643415941701775,0.0096920403143649,2.10775806654992,1.28222372184261,5.96870755998537,-14.9475440949548,-14.7368052002461,NA,0.015278668123353,0.749143647714966
"cor1191","chaotic",-9.96523037245382,1.42606953442513,0.449287199530991,-1.30237495912546,0.450409125858407,-0.00101600173649377,0.481917547963239,0.00457246405469148,1.59835970690592,1.07097997262336,10.1749259072536,-11.8179315071477,-11.8264086965629,NA,0.375482189746716,0.97440475471924
"cor1192","bypasses",-11.5955661459022,0.575649888951478,0.229320939931025,-1.44359711076009,0.523941507842183,0.0396774079219967,1.05532874635265,0.0104880025518053,2.14015659391106,1.0819959284032,7.12286665859908,-14.6795133957374,-14.5695232958897,NA,0.259664391911545,0.675783422482282
"cor1193","awad",-10.7808520140097,2.66040363942286,0.985677631311217,-2.61996777228153,0.43307530219544,0.0298256086313879,1.81641627932614,0.00324117596559972,1.39395754594886,1.04828779769568,7.60190195987517,-14.2777654934742,-14.17929067798,NA,0.271036216560191,0.944241134743992
"cor1194","buv",-12.7612370325076,0.051720743806482,0.192902644328142,-1.73963726268678,0.0337803917404019,0.0419256874871837,0.218662170846578,0.0042860885411824,4.37850971698406,1.41653228427794,5.95583736946483,-14.9327715404295,-14.7260060782153,NA,-0.105625954309852,0.596600108617015
"cor1195","afdd",-11.363604058071,0.138958016893176,0.369227378797534,-1.56424848390568,0.567145553482844,-0.169770207701554,0.350929502343168,0.00415520983050909,2.26600689868287,1.08961870664522,4.70953020131233,-15.0886136711266,-14.6924211219657,NA,NA,0.957338906380732
"cor1196","aga",-9.51268100672063,2.67555549919985,0.963272429670656,-3.11235230506504,0.493019812377291,-0.294811894927742,1.54339756339937,0.00573886526366052,1.14790699769099,1.00465750189621,7.66293785046154,-14.4391736749936,-14.3049483986078,NA,0.0761104134505928,0.938119561046637
"cor1197","chairmanship",-11.5678370285385,1.55077941291045,0.754197224027986,-1.60923035066955,0.507343495210871,-0.0943364882863656,1.61594217186117,0.00222661857538233,1.32296908961381,1.02938954412564,8.03980234373648,-14.0259789173611,-14.0162577097187,NA,0.310331489647981,0.92701280823426
"cor1198","coursing",-12.7960897600749,0.561958371722792,0.124552870838893,-1.02782995642387,0.43423408738361,-0.101765473191049,0.61936747155438,0.00764421259553516,3.99991744564122,1.31965993491758,6.89060912014717,-14.7376511777465,-14.6921438944051,NA,0.154891386354559,0.474350096585115
"cor1199","diehards",-13.1384825896916,0.552811367025412,0.0852352853708662,-0.663116308724127,0.503292915195047,-0.0646221499895284,0.418265331158518,0.00294862819823948,2.85304270334418,1.86102696268451,7.20637729147225,-14.6202415989378,-14.5524873146793,NA,0.0905255005188148,0.341378032127753
"cor1200","byte",-12.4201237996657,1.78580175225045,0.555660359047711,-1.74820210822601,0.251874119886538,0.10507643085939,0.643939540868345,0.00338348982347731,1.70280331854812,1.14488299864947,7.09506437728713,-14.4999136199045,-14.423611546196,NA,0.136702439615184,0.908408631738821
"cor1201","bronko",-11.8243288582734,0.0871537599285237,0.435052610798036,-1.57574438194416,0.45207812320071,-0.200546097481695,1.54246376955207,0.00562066059842549,1.3912144858296,1.09915159731778,5.53338948872752,-14.9153317822418,-14.7281092310904,NA,0.00757637087900856,0.851120367742996
"cor1202","ddew",-14.4133799752,-0.0320527170385342,0.111810980521833,-0.985153218241264,-0.312877005941802,0.222305364913427,0.718815800391896,0.00160557273602683,4.02297224193485,1.29911973205139,2.63905732961526,-15.2183636061963,-15.082826406625,NA,NA,0.921093631069356
"cor1203","delores",-11.2469106954907,1.99355302887155,0.890699696400886,-3.24761468643086,0.17154771737756,0.00312350112315247,0.704523992808012,0.00555011130655318,1.77131998239567,1.03374802960163,6.57786135772105,-14.7401211756562,-14.5362668084518,NA,0.0695752129720535,0.94447112004704
"cor1204","casablanca",-10.3355188548298,2.71789036369162,0.922458178398318,-2.98026503462687,0.423035184152944,-0.0241618788516029,2.03318973823249,0.00497509363552575,1.46399870321339,1.05525516367068,7.44190672805162,-14.6090891008414,-14.3745576149745,NA,0.15886552248006,0.940164796605495
"cor1205","ace",-8.40546219186095,-0.111813652274286,0.528414445618507,-1.09525863770689,0.645230685784655,-0.137321903391707,2.20786876269719,0.00666263575974127,1.46804903284287,1.09207304405561,10.5307886908586,-11.5944367106157,-11.5897203912134,NA,0.269279284277664,0.987635205638927
"cor1206","bremerhaven",-11.3262579103521,0.165524350395647,0.421360006540148,-1.93972382892713,0.420479385915561,-0.0401328657435971,0.46452699102173,0.00461222172417877,2.69065402428452,1.06663119694469,5.21493575760899,-14.8112617972971,-14.6914079368321,NA,0.0589754483817349,0.863612993274602
"cor1207","chesney",-9.6718668532069,2.29454075372395,1.12593657980572,-3.72057578226842,0.349698437345745,0.0758374705967684,1.90992313860841,0.00851707321802405,1.10672638432857,1.00248296694379,7.63867982387611,-14.4760312356971,-14.1808528161086,NA,0.287229988940221,0.967121412452793
"cor1208","currency",-8.31364490803123,-0.299010297259271,0.496924496470854,-0.719538215372121,0.557373353773777,-0.0202317126472942,1.53989620480838,0.00265654045355118,2.09616288089153,1.17569485867319,11.9503025913889,-10.1404914731691,-10.1574734560953,NA,0.51901210656054,0.998576331078547
"cor1209","capcom",-9.8004191978435,-0.321097603931686,1.24767911657029,-1.52001463422541,0.494995425568715,-0.12677243353037,0.930863117419,0.00174154257426038,1.46021485821795,1.035884121687,9.08409664540193,-13.4456605429778,-13.3190741043677,NA,0.435532438161177,0.991334757286354
"cor1210","dolla",-11.3923266984053,1.94637911303815,0.817832642915004,-2.38518077887015,0.377408734860894,0.159682527475232,0.779707927573163,0.0041200684700291,1.2511302674534,1.02061666555065,6.87005341179813,-14.6274631402751,-14.4123913689112,NA,0.478506931815025,0.938381193244337
"cor1211","beard",-9.14413482763932,2.2369875051995,0.769696719816523,-2.07867339545126,0.495606660274679,-0.0717829758865458,1.22981807232047,0.00449189426091751,1.37341779969323,1.04955085099785,9.99474407280768,-12.213818743371,-12.1722058103063,NA,0.295027749587539,0.979482653617565
"cor1212","brent",-9.53400159357428,-0.868646029402928,0.547847159196857,-0.598127343056267,0.501125160182152,-0.0954682801040959,1.19847108885007,0.00237210730893849,1.57790581798461,1.16702831585861,10.8298078200475,-11.2284873206918,-11.2665932113494,NA,0.443374334028175,0.99246334948673
"cor1213","collisions",-9.9565169527888,1.06628297065924,0.739680277400353,-1.97268477913961,0.453151325425907,0.00350710012629044,1.01160285705726,0.00354154347836187,1.40579552688637,1.05708335182859,9.27846620102378,-12.9172304074543,-12.9462654493078,NA,0.32769251369825,0.959024500281691
"cor1214","disappear",-10.5406899802789,1.25727047688483,0.328049680195886,-0.731947798419436,0.525171497052716,-0.0750488405207865,1.33564366727626,0.00193046238776238,1.85873038739301,1.16814058869625,10.250369703212,-11.7159358259712,-11.7161506090032,NA,0.355372522836786,0.964156814295367
"cor1215","chambersburg",-12.3600986246124,0.140238079669408,0.49111636328507,-1.16188278782072,0.450857568552441,0.374221507870996,1.4554809462828,0.00225821740935853,2.29919682026363,1.04086865189007,5.96870755998537,-14.7250405861376,-14.5244671183294,NA,0.497844310234885,0.938900534419724
"cor1216","cogs",-12.3772158954199,0.873800591363212,0.323518803816957,-1.33320368424716,0.418276372622616,-0.132485084763163,0.329229275881573,0.0135851170853258,2.85460887093369,1.03894581981344,7.2591161280971,-14.6204736003787,-14.5325601686465,NA,0.156898529177178,0.714003882115586
"cor1217","breaking",-8.3812034406179,0.774673240370378,0.149987786079945,-0.354426399161349,0.724160657534498,-0.202100142004734,1.07828111983924,0.00379425599838868,3.11356882711024,1.89144428012067,12.4798408677531,-9.43985642486553,-9.43689864539266,NA,0.581695770310521,0.991128026135019
"cor1218","disavowed",-10.2249281796994,2.59887505555871,0.702452161172258,-1.90660369521376,0.630190026474264,-0.102737249301559,1.67728097544217,0.00444686869705014,1.59596456595052,1.09867635117729,8.14206328310415,-14.0462618018084,-14.0335133783706,NA,0.589059163081986,0.8927432980076
"cor1219","dailies",-11.9571370908998,0.567105361944664,0.217439308163074,-1.05135790394518,0.608984064182209,-0.379384872996061,0.823563379629492,0.0164095656833819,2.37691619637667,1.12351001355186,7.18614430452233,-14.6331859740848,-14.5282854603926,NA,0.112682531251982,0.672185648605304
