day,lpobs,mu,low,high
173,-6.647292491945033,-6.646028335111971,-6.6556610330909045,-6.63668569322324
174,-6.396620191492962,-6.398399566289051,-6.40619730766507,-6.390433092102232
175,-6.799337571700674,-6.797912055421954,-6.80754056842823,-6.788187751946205
176,-6.901047506432959,-6.901781143692906,-6.912977418288246,-6.890215033712885
177,-7.078762452798984,-7.078690731475499,-7.091848086181228,-7.06496197571136
178,-7.133361853133123,-7.131227722601467,-7.146001521130196,-7.116365532627084
179,-7.018027362871575,-7.018349236995093,-7.030050938163722,-7.006576621286275
180,-6.927544632021746,-6.925702319926566,-6.936483021699491,-6.91535642871556
181,-6.47523517331224,-6.4762424841800765,-6.484260867399306,-6.468162285304434
182,-6.293298676667178,-6.29446296880005,-6.302305319776487,-6.286742264108073
183,-6.735581309393298,-6.733305779147438,-6.742356357454353,-6.724383710130741
184,-6.631341337156075,-6.630736045135781,-6.642619908102134,-6.6186327630698365
185,-6.428546321139642,-6.432177671807995,-6.443021319182446,-6.421295481897023
186,-6.959588427622155,-6.954896524984928,-6.967643603099775,-6.942770862554781
187,-6.885586384176388,-6.88139247123777,-6.893606671813984,-6.868522974847882
188,-6.279208849638676,-6.281101526008747,-6.289833134597148,-6.272463116273014
189,-6.392635597193595,-6.392434166843626,-6.4006211525232715,-6.384324423904555
190,-6.227999053750131,-6.229886985416546,-6.236914349784886,-6.222662938986277
191,-6.742400635204622,-6.736411315469261,-6.748342071432467,-6.724130723408103
192,-6.224780690259778,-6.227574547688256,-6.237017022693569,-6.21838436038158
193,-6.437173724895698,-6.436495127050797,-6.4449011498746795,-6.428209060994136
194,-6.462349840317653,-6.46294255996649,-6.470718863755487,-6.455101722176925
195,-6.697765666321782,-6.697125231112217,-6.706416292098463,-6.687921197213354
196,-6.772051580771602,-6.7710597584609555,-6.780704483600413,-6.761328611082457
197,-6.5818824706232535,-6.582561167175181,-6.591211103491416,-6.573240434025939
198,-6.491296260257836,-6.494451834314977,-6.504883794196205,-6.483760650008735
199,-6.970760313358549,-6.9674751813333335,-6.9796466112825435,-6.955353723002679
200,-6.856645619229671,-6.856241883719411,-6.865482510713997,-6.846635727138173
201,-6.65468568913192,-6.655176636667814,-6.662953665828658,-6.647001326235687
202,-6.61729720239205,-6.618952432920685,-6.627137780913555,-6.610334839262803
203,-6.806787776622897,-6.806702238823351,-6.817065483282954,-6.79654910204225
204,-6.871995105365665,-6.870425533817393,-6.8803347749623045,-6.859697291634101
205,-6.3988155936186475,-6.402012378354299,-6.411915979572871,-6.392422729724419
206,-6.72850881557697,-6.725684960272875,-6.737373512368679,-6.713690346406698
207,-6.548334406005067,-6.5488827540769154,-6.55711125834943,-6.540606464150015
208,-6.468735798073993,-6.469966299502956,-6.47805381004085,-6.4618207515108015
209,-6.830389446765806,-6.828611593869779,-6.8383073689839495,-6.818567469506426
210,-6.828897459155303,-6.828622267062679,-6.837004917325684,-6.819741775993654
211,-6.7635150946018205,-6.763678052450937,-6.77191212830707,-6.755099989468913
212,-6.806880665761463,-6.806733428287278,-6.817063259849428,-6.7967489816347335
213,-6.715979210305185,-6.718120169439193,-6.729639493946107,-6.706094022920714
214,-7.0657433606673825,-7.064828968708738,-7.075294950452452,-7.054117071023539
215,-7.155457254131053,-7.154541317246722,-7.166059015977363,-7.1429469174020745
216,-6.922161994763155,-6.924465104388914,-6.934430973083361,-6.914645821935857
217,-7.117079083962011,-7.1147881351039,-7.125917034766057,-7.103753318153518
218,-6.868926173923004,-6.870500805718328,-6.880691171497567,-6.860754151421058
219,-6.804706780564443,-6.805283896277732,-6.816825197705557,-6.793047311985613
220,-6.826883986909809,-6.829988704650902,-6.842061894560537,-6.817985276028624
221,-7.236065868793634,-7.228519552933088,-7.2421411843961625,-7.21418948331166
222,-6.801320724268376,-6.803050233254143,-6.813151122671693,-6.793007785029063
223,-6.726303739883402,-6.727070493064575,-6.736282801680677,-6.7178881542398345
224,-6.840444337831758,-6.8411654891893905,-6.851362596403798,-6.830846059905685
225,-7.184749494344417,-7.184110782586194,-7.194942365895653,-7.172714982727067
226,-7.4603075232649925,-7.458596067446827,-7.473315948004042,-7.443375830469224
227,-7.490262523238555,-7.484869596065663,-7.500390662724412,-7.469483264160147
228,-7.1088217213309965,-7.110682053021898,-7.121671842635184,-7.100069507631014
229,-7.04028654247239,-7.03821492561802,-7.048643020411381,-7.028053790798816
230,-6.5234480766147644,-6.525324571839086,-6.53329679444776,-6.516952260989353
231,-6.559806590166685,-6.559811803552011,-6.568109143225161,-6.551495132169407
232,-6.557105730151434,-6.556585876539173,-6.5651053549030705,-6.5479826771099034
233,-6.511296635959345,-6.5114260555310866,-6.521458473716104,-6.502015957629608
234,-6.418165784349658,-6.417300189373594,-6.427310204484822,-6.407354292736151
235,-6.085285306838456,-6.085862816916916,-6.093040305068256,-6.078798539741016
236,-6.001931610987733,-6.002051688196949,-6.00813303963211,-5.995920658708435
237,-5.9141033566066925,-5.914195005018693,-5.920007535519339,-5.908178028158311
238,-5.900396990116691,-5.900537111940023,-5.906063633094559,-5.894786183390494
239,-5.871554065099929,-5.872106696453783,-5.877884721231695,-5.8661767705410846
240,-6.307156519010374,-6.306218105411243,-6.315282716997468,-6.297199443245493
241,-6.36149817016934,-6.362441088062929,-6.371297631589325,-6.353686169962904
242,-6.647773598582364,-6.647993137024076,-6.656566872756725,-6.6388615200767696
243,-6.953399914213242,-6.9504322369711256,-6.960487838753305,-6.94003306041134
244,-6.595327773249936,-6.596111091054468,-6.6040485215612685,-6.587886861749789
245,-6.424359616246873,-6.425562941776904,-6.432995029040637,-6.418018326758554
246,-6.729605165856574,-6.727169716807993,-6.736566769391819,-6.717626617045177
247,-6.414691181575383,-6.41632775235641,-6.426892861322212,-6.405294354169921
248,-6.357477077856914,-6.358337442540388,-6.368296453605362,-6.348551706108146
249,-6.428673755006368,-6.427020670860779,-6.435575716318322,-6.4186581453642715
250,-5.979840491554389,-5.980617599213026,-5.987239626439353,-5.97401702138224
251,-5.945815558147709,-5.946242712231205,-5.952160027050156,-5.940270284176508
252,-6.107629423481626,-6.107670745835909,-6.114263337528048,-6.101058664307265
253,-6.186905057155937,-6.187168963313104,-6.193986302826459,-6.180166454869668
254,-6.478443898495946,-6.477329776885733,-6.487042971610615,-6.467516423164348
255,-6.405309418357581,-6.405924341521713,-6.416064375035317,-6.396260153380702
256,-6.370948655178873,-6.372286516798999,-6.380020673935598,-6.364459590028348
257,-6.649077281506863,-6.648361790032026,-6.657351161245712,-6.639376818776846
258,-6.5652533438551055,-6.565072444273456,-6.573310561415436,-6.557038558815348
259,-6.436870893720385,-6.437793876709878,-6.445281453011306,-6.430475556629922
260,-6.461196041080274,-6.461148899651535,-6.469230072876049,-6.452921695468522
261,-6.4779671879056,-6.478299003209867,-6.489239569671264,-6.467630428580771
262,-6.557244044979778,-6.556049524302245,-6.566134814774278,-6.546292049468184
263,-6.433841072209056,-6.434894346074575,-6.442935548843822,-6.427091936719316
264,-6.634129465065744,-6.632548434561472,-6.640762114125834,-6.623885258292613
265,-6.30266530379642,-6.30435666113237,-6.311467112277508,-6.29700698305551
266,-6.573417137308141,-6.571738309895636,-6.580099442534376,-6.5634113729646755
267,-6.261543415205602,-6.26284585110069,-6.2696623235105,-6.255704796585215
268,-6.4469153920262166,-6.446557222509318,-6.456608866386968,-6.436555591341377
269,-6.4926940801758155,-6.492441446694473,-6.502135770009607,-6.482488095041671
270,-6.40381874149833,-6.404216527059542,-6.41171807168312,-6.396789448716954
271,-6.464581135544625,-6.464947415839487,-6.4728155821513695,-6.456670001622059
272,-6.703745622338999,-6.702953412244809,-6.710934084376915,-6.694555699704271
273,-6.6369961053786515,-6.636977811455719,-6.644813525264681,-6.628978652731295
274,-6.53798863115541,-6.537453697326254,-6.545367567452866,-6.529562969469788
275,-6.243676291591225,-6.244638925052605,-6.2541420600304045,-6.234723949430444
276,-6.2411169259830555,-6.2432716142347635,-6.252099691825752,-6.233778035195865
277,-6.682143627796513,-6.680996147842397,-6.689359593270812,-6.672527388701361
278,-6.729713345545955,-6.72825542570937,-6.736975586890972,-6.71944930652022
279,-6.329598300106723,-6.330872008052715,-6.338660673774458,-6.3230969749338275
280,-6.398562997083541,-6.398849868664931,-6.405983332134248,-6.391543569301186
281,-6.571906526460232,-6.571595394654125,-6.581156384640718,-6.562452612922517
282,-6.598597009384295,-6.599359127947367,-6.609549109721323,-6.589129406142067
283,-6.7112154799545785,-6.710685035294793,-6.7221101587488,-6.699495350825255
284,-6.591030360824104,-6.592463939280258,-6.602350236404903,-6.582584614014941
285,-6.603152610333824,-6.6030436408743025,-6.611691488596624,-6.5945930203656875
286,-6.620831782203987,-6.620218747938446,-6.627483620499955,-6.612485011336553
287,-6.387612668629944,-6.3884330534438005,-6.3966516822679225,-6.3801979643432505
288,-6.537854859824148,-6.536547899322473,-6.54501750626144,-6.528524078899343
289,-6.357504384801603,-6.358532986371828,-6.367416752435144,-6.349292380072559
290,-6.522036128871223,-6.522191134868205,-6.5322242350375,-6.512108570077481
291,-6.57574275895105,-6.575029864931576,-6.583860951227817,-6.565851840775636
292,-6.431744548885406,-6.431669308748846,-6.439229564300938,-6.424050636231249
293,-6.179773237651818,-6.180254824074154,-6.187418391961405,-6.173357550133378
294,-6.169962960275007,-6.170285319868455,-6.177615188309554,-6.162760267400566
295,-6.299795718406571,-6.2999075648007254,-6.307196583674161,-6.2924654797169834
296,-6.580452992203459,-6.580708351361096,-6.59130638277909,-6.5694112266832265
297,-6.8512294190484715,-6.848581255545318,-6.8594922357948835,-6.838050589424436
298,-6.576262829689626,-6.576282459107448,-6.584410414497621,-6.568438786290901
299,-6.369720772282719,-6.370533792356547,-6.377714534634242,-6.3629830271992
300,-6.435305223380828,-6.435917400711704,-6.443312008136034,-6.428433697387396
301,-6.6313528505188115,-6.630645556894438,-6.638879886195647,-6.6225959319223815
302,-6.428969993741355,-6.429447155556984,-6.43714513022373,-6.421298970584628
303,-6.32710590486367,-6.3276713701841025,-6.336710004567039,-6.318250758631087
304,-6.485916115421051,-6.485372481486541,-6.495363229423304,-6.475318527344122
305,-6.384008519726597,-6.3833839638328875,-6.390772175883939,-6.375581678972137
306,-6.016391251591899,-6.017995960158673,-6.024281518713483,-6.011424595228736
307,-6.497673918971678,-6.496570522531208,-6.504370294028847,-6.48889252539591
308,-6.452512023820161,-6.45186487106131,-6.459696992485219,-6.444329029947646
309,-6.294524955156454,-6.2945330810198845,-6.3012977611246965,-6.287598802539671
310,-6.180062886513569,-6.179477663917999,-6.18777723048439,-6.17097179250147
311,-5.958354079580181,-5.958835089786717,-5.966224067969205,-5.9516260073963005
312,-5.983265188535708,-5.983608056979018,-5.989715542559399,-5.9774391898294486
313,-6.386388738600966,-6.385498690613538,-6.392850827365854,-6.377796074684537
314,-6.405980428599391,-6.405537649946119,-6.413136446083438,-6.397822455465221
315,-6.432991288786856,-6.432799537647373,-6.439861114541883,-6.42529163992858
316,-6.162629046576506,-6.161877714949198,-6.168330903047924,-6.155489561505215
317,-5.342443322661608,-5.343434219959743,-5.349030761945896,-5.337687956100884
318,-5.323070019116198,-5.3230019578912104,-5.327944803970929,-5.318165949828874
319,-5.425757126811114,-5.426283331439134,-5.430754690676339,-5.421773066954961
320,-5.870188641664036,-5.869354134322626,-5.874984931842397,-5.863378784532327
321,-5.800512062804428,-5.800420082471327,-5.8060829629265305,-5.7947393536668015
322,-5.6650280943777975,-5.665391864011632,-5.670304791316688,-5.660527514054849
323,-5.8430087698532365,-5.842446435296522,-5.848178563681956,-5.836648858022396
324,-5.686456888952069,-5.6872955006318655,-5.693452996289103,-5.680859300307727
325,-6.00375464779681,-6.003294608906307,-6.011160965455046,-5.995557641552321
326,-6.129255478043875,-6.129255154409749,-6.135920273249983,-6.1222926770080175
327,-6.096759997172526,-6.096882948406084,-6.1034244089713034,-6.090500142632395
328,-6.066045846799582,-6.065014688305716,-6.071212103547541,-6.058876517724614
329,-5.641216257452549,-5.642269803259169,-5.6473437272356755,-5.6372402553491785
330,-6.159434897989129,-6.157891355051861,-6.164955281557171,-6.1509508989977455
331,-5.927584106506852,-5.928398994401396,-5.935838114969647,-5.920855176716332
332,-6.022322187793452,-6.022997697374562,-6.030629645654285,-6.015230198646688
333,-6.185443359941465,-6.1856466716220115,-6.192642887438635,-6.178911135241281
334,-6.305018654727771,-6.304748639552211,-6.311798562195599,-6.297550217967045
335,-6.257634098570293,-6.25748602454925,-6.263866121079388,-6.251145873823502
336,-6.291511730926737,-6.292379766497237,-6.29924723069293,-6.285740015363113
337,-6.569023557339536,-6.568445758103407,-6.576504314731142,-6.560174497323016
338,-6.549192976960221,-6.548795173548118,-6.55903659090012,-6.538249973821829
