day,lpobs,mu,low,high
408,-8.284558501297456,-8.286947656548085,-8.312945867250063,-8.260137656669505
409,-8.530431800268309,-8.526592066796942,-8.55129834197319,-8.5022586877134
410,-8.434141335446945,-8.433737380942425,-8.454995377789151,-8.412492776764982
411,-8.220467940291302,-8.224793233130432,-8.244613698943231,-8.205163879840706
412,-8.6250685220724,-8.618617531695303,-8.639632006800635,-8.59696433255326
413,-8.313097262353095,-8.314568509244193,-8.333453633414447,-8.295321411295866
414,-8.02027245577966,-8.022695778464293,-8.038429969105142,-8.006411258067677
415,-7.943760262275499,-7.948721118780856,-7.970959559226822,-7.92600767463612
416,-8.457067922514321,-8.454730196783345,-8.47949538469318,-8.428797202865635
417,-8.697885142630907,-8.692145079648686,-8.716049975128156,-8.667035709269408
418,-8.564628625847371,-8.565256784262951,-8.586289405959276,-8.544354526131691
419,-8.452215624417185,-8.452396643969212,-8.472935011688723,-8.431241469282204
420,-8.47497824328049,-8.469967933554898,-8.490696606572802,-8.449377403345135
421,-7.671926705543482,-7.676408150673777,-7.691027416087708,-7.661585517828428
422,-8.002193992631891,-8.00277180059994,-8.02192348975682,-7.982885659045249
423,-8.319210458024296,-8.318542416586771,-8.342508858214853,-8.294071067871222
424,-8.515968564315454,-8.516401343407889,-8.53717277216857,-8.49466309228625
425,-8.686131956158409,-8.682936214893994,-8.705571118465462,-8.65949459659441
426,-8.670206014395507,-8.672946879180804,-8.697835172817568,-8.648189448544588
427,-8.944574552376602,-8.940423734907297,-8.965933127825789,-8.914745067594453
428,-8.863054214423203,-8.872039744554947,-8.898260803886286,-8.846108426224275
429,-9.46846282825479,-9.44600484160641,-9.484770403982768,-9.404862529929144
430,-9.134905591099542,-9.148025706720574,-9.183460771215803,-9.113839663009902
431,-9.368764393142687,-9.36893303975309,-9.40081141224197,-9.336129878010118
432,-9.531854504044157,-9.511601597753167,-9.548574353882994,-9.474538865690645
433,-8.67671288032913,-8.689275598914769,-8.712201665661796,-8.666361110591373
434,-9.179052649025135,-9.174605496507999,-9.205790875428363,-9.144155711236218
435,-9.215658104293336,-9.215346043074932,-9.245787286349536,-9.184175792241657
436,-9.145598942024534,-9.157305844837152,-9.193804938295019,-9.120443098862012
437,-9.427283899893746,-9.416141557053237,-9.455946767498421,-9.376253565246465
438,-9.299689557895006,-9.301751214912903,-9.333869729966557,-9.270126332075836
439,-9.111229508931315,-9.121161400866724,-9.148466822946583,-9.092310378847962
440,-9.552122942656517,-9.549774002586874,-9.587198438666594,-9.512199601850234
441,-9.70816120536691,-9.69710120458087,-9.731618885142428,-9.662058951164388
