word,mu,scale,A,B,C,theta,jump,maxRhat,medianRhat,lastRhats,divergent,total.freq,median.daily.p,mean.daily.p,sd.daily.p,freq.acorr,lpcor
studios/nns,-11.7912673,0.38760369,-0.00867826,0.54172029,-0.100776936,2.362688671,1.797532026,2.638131932,1.011337161,2.638131932,0,10.1259909,-11.80113805,-11.81488359,0.542371565,0.368555481,0.977822666
studying/vbg,-10.94285407,0.207128053,0.083083758,0.695927493,-0.12829585,3.062634822,0.752436379,1.002430076,1.000002803,1.001949426,0,10.91018556,-10.89576942,-10.92481602,0.304814168,0.437244458,0.970546554
study/nn,-8.327764672,0.268187607,-0.030360433,0.910794073,0.262336035,0.354840372,0.869892289,1.079628577,1.032681878,1.055196958,0,13.46004346,-8.3638866,-8.422755263,0.380519289,0.534673271,0.999528837
study/nnp,-11.27110542,0.340853647,-0.09154546,0.489893416,0.037253994,2.042845139,1.87808169,1.002595544,1.000048461,1.001930244,0,10.58114031,-11.31501941,-11.34460683,0.504370769,0.376382018,0.981583696
study/vb,-10.88633937,0.249306503,0.18287527,0.634360729,-4.04E-05,2.196426293,0.782337005,1.010786674,1.000450989,1.010786674,0,11.03732219,-10.79198945,-10.81945954,0.345796459,0.456546714,0.965978112
study/vbp,-12.93468033,0.360975487,0.170765513,0.533107933,0.196945953,1.373713453,0.61672236,3.220350194,1.000103546,1.002767509,115,9.02749868,-12.86990316,-12.93603995,0.61966712,0.305021197,0.905326896
stuff/nn,-9.688109187,0.11602434,0.114074015,0.549010811,-0.178371284,3.735421233,2.096651223,1.005095242,1.000034302,1.001824481,0,12.15609428,-9.635361073,-9.633013154,0.159602693,0.358939468,0.965171891
stumbled/vbd,-12.5023901,0.313016142,-0.051666043,0.548393605,-0.008453074,1.362427028,1.419652925,3.239934213,1.001062095,1.041274141,68,9.339612708,-12.53595105,-12.56976151,0.525934465,0.2891791,0.941469342
stumpf/nnp,-13.9247309,0.912425368,0.13310984,0.917031645,-0.359114053,1.513460341,0.297019624,4.011986414,1.095550457,1.411145363,30,9.228965836,-13.53913587,-13.32216241,1.454263826,0.679233116,0.978652444
stump/nn,-12.27327945,0.354167292,-1.725488484,0.779956895,-0.029196794,1.465411358,2.564480038,1.022581464,1.000525742,1.020958457,0,9.037414537,-13.13809794,-13.17463932,0.972931041,0.49203391,0.788807895
stunned/vbd,-12.3297412,0.346735389,-0.032736588,0.383238982,0.068145407,2.510411534,2.279112389,3.600232729,0.999958023,1.012682968,97,9.541728277,-12.33632314,-12.36775399,0.525533096,0.301043105,0.965736017
stunned/vbn,-12.19420445,0.270598402,0.166186404,0.512946807,0.07752428,1.328131935,1.754959419,1.036637415,1.002465597,1.032080558,53,9.736133423,-12.13611815,-12.13816187,0.458798827,0.303918879,0.959493265
stunning/jj,-10.77696766,0.177118155,-0.138564636,0.555517753,0.03718875,3.323384028,2.598235789,1.003950174,1.000031705,1.003950174,0,10.9751739,-10.84814728,-10.8449548,0.271253673,0.445262182,0.964503089
stunning/vbg,-11.87115802,0.247559577,0.09359041,0.505104467,-0.100481549,3.089954018,2.752558488,1.003452143,0.999935712,1.003452143,0,10.01431311,-11.83217674,-11.83290481,0.380296173,0.29913463,0.961472243
stunt/nn,-12.25412392,0.516282522,0.360138162,0.591130992,0.006701374,1.892691862,0.606686579,1.337551687,1.007683351,1.337551687,0,9.952610994,-12.07804258,-12.04483636,0.637184489,0.466582707,0.97014286
stunts/nns,-13.26404369,0.36519568,0.243576793,0.680529282,-0.093630997,0.136745492,1.939697092,3.097355914,1.024557137,1.428577797,30,8.798454696,-13.18766134,-13.21206022,0.733326398,0.273331527,0.945269677
stupid/jj,-11.1332985,0.227377706,-0.046263194,0.464664291,-0.05199625,2.346899679,2.203489904,1.003304526,0.999980506,1.003304526,0,10.68281243,-11.17613575,-11.16144469,0.330182262,0.303086571,0.979698428
sturgeon/nnp,-13.09039311,0.733704025,-0.309177096,0.779734597,-0.05718287,0.984535149,1.983196003,1.161330448,1.00026119,1.009040929,42,9.593082593,-13.47931442,-13.27740998,1.314591462,0.487921166,0.983477071
style/nn,-9.595885084,0.141939294,0.262312633,0.694586103,-0.139607255,2.321048867,0.729605707,1.012077253,1.000357424,1.012077253,0,12.3210785,-9.477480269,-9.472726385,0.197377188,0.548585644,0.914948383
style/nnp,-12.38016341,0.366642771,0.611887014,0.54920376,-0.055612226,1.791186646,2.422641092,1.005894709,1.000002919,1.005894709,0,9.880935148,-12.09274716,-12.08690937,0.620240215,0.339724246,0.941130876
styles/nnp,-13.44992492,1.049824705,1.614098242,0.645778653,-0.03234307,0.856475198,1.273449236,2.630274835,1.001857182,1.031599943,85,9.936632151,-12.59430919,-12.6142797,1.481244502,0.277107165,0.941339349
styles/nns,-12.08828622,0.34102467,0.622570351,0.687471333,-0.253331941,1.80811352,0.358390007,1.02266221,1.000968972,1.02266221,0,10.07099154,-11.78537979,-11.8093999,0.487408013,0.447112863,0.899966804
stylish/jj,-12.72816158,0.201382147,0.291859757,0.718378523,-0.272909509,0.759028329,2.70060666,1.003358211,1.000257816,1.003358211,0,9.273596822,-12.6158136,-12.63526868,0.529598513,0.202591304,0.919243584
stylus/nn,-13.45417301,0.694391244,0.124636683,0.520608665,-0.118395077,2.547056329,2.340864073,1.590295963,1.000070493,1.011132741,133,8.917578754,-13.40155677,-13.41930198,1.007727261,0.020359846,0.968883514
sua/nn,-11.75059023,0.214550755,-0.921350872,0.560965965,-0.033459566,1.049845768,2.06187952,4.209491033,1.03126337,4.209491033,295,9.593491702,-12.19543789,-12.21955,0.484686155,0.403198316,0.780240621
suarez/nnp,-12.39774892,1.007488741,-0.273523016,0.38582231,0.015133379,3.451548366,0.860240666,1.231317341,1.016969202,1.132695911,0,9.764914903,-12.54432138,-12.55607225,1.17635679,0.222511388,0.988605436
subaru/nnp,-13.78220391,0.618637046,0.655126835,0.642856496,0.224394526,-0.13558394,1.902733026,1.046675192,1.001860415,1.045891477,0,8.82511897,-13.56353712,-13.48472949,1.201976171,0.323699228,0.972119407
subban/nnp,-13.78046119,1.003388567,0.29278441,0.729501448,0.033567373,1.120029318,0.753518555,2.364096962,1.002064763,1.0854105,28,8.849083519,-13.61308254,-13.40976982,1.363200827,0.517098496,0.985655153
subdued/vbn,-12.6919989,0.427203838,-0.420630546,0.551389628,0.079502593,1.033160632,1.352319628,1.453261597,1.029149353,1.453261597,0,9.052399184,-12.90918212,-12.95074484,0.678855101,0.373421459,0.92719778
subject/jj,-9.927724188,0.203412296,-0.094045254,0.757635312,0.055607461,0.70596188,1.898285406,1.026183703,1.00206959,1.018972646,0,11.91004921,-9.982186409,-9.977660571,0.369788828,0.533211123,0.991347354
subject/nn,-10.33778795,0.153049039,0.20960892,0.528815429,0.055879865,2.929498255,1.816984235,1.014011798,1.00038019,1.014011798,1,11.56799113,-10.22924378,-10.24155418,0.222707388,0.455199202,0.943433832
subjects/nns,-11.4271063,0.304838266,0.070993051,0.496538944,-0.052995975,2.535340669,2.153229627,1.006342389,1.000012276,1.006342389,0,10.49066292,-11.39793309,-11.40335492,0.433681502,0.323644079,0.979953427
sub/jj,-12.19940085,0.244784258,0.125809835,0.373332887,-0.005204202,1.843232227,2.662090101,1.013512824,1.000160819,1.013512824,0,9.710084826,-12.1405367,-12.16955882,0.45235098,0.234010937,0.956615396
sublinks/nns,-10.35188462,0.568466443,-0.129107129,0.866761447,-0.166285381,0.666922344,1.6009895,2.873589388,1.000261077,1.029017587,140,10.88188886,-10.2544917,-10.19702835,0.989173183,0.794557962,0.999610892
sublinks/vbz,-10.59745017,0.567301547,-0.809346784,0.855954058,-0.210990409,0.760724426,1.551192489,5.14548162,1.147271898,5.002001099,127,10.10438549,-11.06517494,-11.00092131,1.007942738,0.811681092,0.992650323
sublists/nns,-10.73768164,0.567787579,-0.109328825,0.877283115,-0.173392011,0.74804649,1.60908133,1.576671338,1.000222085,1.021121126,122,10.55895883,-10.62119544,-10.56354813,1.023921335,0.818549613,0.999388346
sublists/vbz,-9.603525566,0.580840027,-0.259770153,0.870863735,-0.17592139,0.688108995,1.569456011,3.157415381,1.000213051,1.008636819,77,11.57664177,-9.628388853,-9.536547694,1.011696858,0.816491667,0.99931015
submarine/nn,-12.72668389,0.870530038,0.425281868,0.692753163,-0.044444011,1.207746564,0.893646198,1.327774711,1.03393612,1.327774711,0,10.04602824,-12.57810333,-12.46747888,1.142695023,0.572957246,0.985339889
submit/nn,-12.47046096,0.223830963,-1.409580591,0.758789615,-0.310743053,2.531146376,2.368676743,2.439607681,1.000531487,1.033754937,12,8.782322859,-13.14305513,-13.24527216,0.735619587,0.471618574,0.635420954
submit/vb,-11.17175325,0.245010106,-0.02719337,0.557933242,-0.062247631,2.428644596,0.986437033,1.05581466,1.002402233,1.05581466,28,10.64842041,-11.17807214,-11.20461605,0.332378266,0.323337982,0.979836458
sub/nn,-11.84311944,0.365585033,0.197452715,0.757433286,-0.148978384,0.730658796,0.347408784,1.011996222,1.000223827,1.011996222,0,10.14337022,-11.75334868,-11.73811451,0.442010337,0.512268028,0.968774519
subpoena/nn,-13.22510564,0.815181474,0.56550696,0.606665886,-0.031064718,3.977917559,1.069207184,1.005334104,1.000287506,1.002718501,1,9.361944956,-12.91410004,-12.95261544,1.121146167,0.521432137,0.967487182
subscribe/nn,-10.59506708,0.204746754,-2.543447795,0.88751415,-0.147092605,1.669329691,0.696579087,1.01581631,1.000510659,1.014987741,0,10.2802788,-11.77682112,-11.90235028,0.896194078,0.879087209,0.431254744
subscribe/vb,-12.06141101,0.267638942,0.541096916,0.779964905,-0.089557773,3.905728377,1.204797609,1.02955573,1.002994022,1.017559065,1,10.05177824,-11.73969987,-11.8602227,0.516445394,0.512096558,0.900529556
subset/nn,-13.23830051,0.479304944,0.242666677,0.495553014,0.170686887,0.502079776,0.680856599,1.832396922,1.00576988,1.173594711,183,8.804625233,-13.14763025,-13.20194106,0.665497267,0.254474583,0.91528904
subsidy/nn,-12.74155637,0.633203001,-0.127212217,0.576112021,-0.16042261,1.675455961,0.490351544,1.020718787,1.000271627,1.020718787,0,9.218506935,-12.78741781,-12.86907248,0.803210548,0.386422688,0.961321606
substance/nn,-10.76826447,0.316169129,0.148056402,0.448095493,-0.021511147,2.510093858,2.362815318,1.011032472,1.00021099,1.0041406,0,11.19178312,-10.70559541,-10.69843327,0.427964325,0.290963693,0.984578514
subtext/jj,-14.99425663,0.58494829,0.349472051,0.978940231,-0.288349555,2.364354093,0.215490241,2.409964819,1.001070044,1.023488132,53,9.267382112,-14.45543064,-13.25959672,2.063060464,0.712296598,0.99185217
subtle/jj,-11.70939589,0.242183163,0.16374751,0.585745113,-0.148469979,1.827730537,0.407151872,1.149628559,1.008086777,1.149628559,1,10.18990633,-11.64294566,-11.65712863,0.332866773,0.293626381,0.944911539
suburban/jj,-11.1563556,0.396825905,-0.412499785,0.585505727,-0.00614462,3.623439235,0.647928306,1.003648797,1.000069354,1.003648797,1,10.56584042,-11.37149694,-11.37318086,0.529340377,0.507661366,0.9618802
suburb/nn,-11.09502351,0.438052925,-0.672114876,0.618409999,-0.073791858,2.464131037,1.66016816,1.022700638,1.002351623,1.02181184,0,10.58996252,-11.46877856,-11.4170604,0.642346532,0.50889886,0.944558915
suburbs/nn,-12.31179688,0.398624467,-0.163311926,0.618018276,-0.101270893,2.581776371,2.265660264,1.007403211,1.000064262,1.007403211,0,9.56036324,-12.4309928,-12.42373689,0.643002376,0.441757603,0.958908549
suburbs/nns,-12.5966727,0.559792058,-0.087628599,0.562237491,-0.080773027,1.636209623,0.58794936,1.596185049,1.000143875,1.013070373,108,9.345133468,-12.64803565,-12.6782373,0.715658514,0.351323335,0.967411248
subway/nn,-12.15413299,0.703827561,-0.003141017,0.641266407,-0.111810874,2.111350001,1.947152221,1.02469979,1.000502487,1.017269875,0,10.23956685,-12.25074241,-12.16970407,1.020712813,0.525516007,0.989058368
subway/nnp,-13.48014013,0.887625339,0.244647592,0.482098835,0.065325822,1.630516074,1.713567817,2.259164091,1.019411406,2.259164091,0,9.204523487,-13.42362323,-13.32527343,1.195486528,0.250798701,0.983152448
succeeds/vbz,-12.67436156,0.338222666,-0.029886018,0.521665276,-0.087160781,0.928176048,1.387668665,4.269751303,1.032106511,4.269751303,0,9.187583385,-12.70664913,-12.73764815,0.521063163,0.215701012,0.925463975
succeed/vb,-10.75269555,0.188557106,-0.004105765,0.695444516,-0.143571585,1.722200894,0.63222057,1.001527796,1.000015807,1.001527796,0,11.07052144,-10.76224812,-10.75493041,0.260020932,0.416346665,0.972605222
success/nn,-9.070132529,0.110378969,-0.019322611,0.700132868,-0.12562786,1.780649366,0.693229348,1.188465202,1.00425344,1.188465202,0,12.70549247,-9.081511787,-9.088551746,0.143128769,0.45301822,0.988034272
success/nnp,-12.85990666,0.572657865,0.011922015,0.774668728,-0.123824967,0.161473787,0.362779887,1.006877423,1.000058911,1.006877423,0,9.122383093,-12.85917669,-12.88254415,0.667552392,0.352535406,0.935912472
successor/nn,-11.0440789,0.280029136,-0.047212187,0.65472905,-0.04884301,2.104332101,1.786098282,1.009780125,1.000667888,1.006156923,0,10.81049533,-11.07775769,-11.07525139,0.420878647,0.538467106,0.986377402
such/jj,-7.519678794,0.087172309,-0.018773674,0.406491363,0.171951197,2.270629062,2.97050933,1.028152755,1.000660677,1.028152755,0,14.27326953,-7.515326951,-7.531101124,0.132686892,0.413145466,0.997824299
such/pdt,-9.617375735,0.109856306,0.068309546,0.752766319,-0.105342105,1.341116667,0.360404914,1.002340693,0.999952568,1.002340693,0,12.20628762,-9.580915524,-9.593433798,0.147173528,0.421878479,0.967524219
sucked/vbn,-13.30163415,0.375910697,0.254451779,0.624055106,-0.113225011,2.576282906,2.926295321,1.00581964,1.000054251,1.005433482,0,8.799209242,-13.22047546,-13.23444738,0.727548866,0.44444908,0.90523442
sucks/nns,-13.25658263,0.419111273,0.297963693,0.557544578,-0.133508345,0.498009052,1.278724885,1.602000261,1.028854092,1.602000261,365,8.79527937,-13.13687852,-13.17214813,0.648666688,0.173486716,0.923079665
sucuri/nn,-11.65009762,0.338791322,-1.769794665,0.821140345,-0.296669393,3.584474761,1.104545327,1.761214398,1.003772245,1.180927071,117,9.417110609,-12.08914405,-12.135019,0.610248171,0.503877746,0.770881136
sucuri/nnp,-11.91260875,0.300289814,-0.642627404,0.773050422,-0.247432134,2.789439983,0.983213904,2.24016542,1.000446073,1.083687114,234,9.690418087,-12.24996592,-12.2579054,0.561295816,0.562136668,0.889429254
sudan/nnp,-11.58530735,0.692638392,-0.584560531,0.809277218,-0.007260053,0.501015748,1.677199866,1.06124491,1.00405162,1.035644012,0,10.79971842,-11.98975364,-11.83091879,1.241754231,0.634781586,0.984536839
sudden/jj,-10.76321285,0.175484921,0.070106571,0.545509689,-0.038884521,2.011157608,2.677543304,1.002615333,0.99998544,1.002615333,0,11.10388899,-10.73217037,-10.71805889,0.29037074,0.380277279,0.977993177
suddenly/rb,-10.36485657,0.151545004,0.141586622,0.566062884,0.027426543,1.988947024,1.519699106,3.937794439,1.020594805,3.937794439,0,11.50082252,-10.29916608,-10.29524817,0.206221744,0.360094415,0.960253178
sued/vbd,-11.6572038,0.408930473,0.004149545,0.565895191,0.188489091,1.500331362,1.003414225,1.005734483,1.000182394,1.005734483,0,10.27132002,-11.60811619,-11.69121584,0.592064118,0.416564543,0.975599982
sued/vbn,-11.62045826,0.393829192,0.044973812,0.43169117,0.09916007,2.794312139,1.132229692,1.005537496,1.000046397,1.005537496,1,10.30678364,-11.55733865,-11.62998872,0.529900562,0.36095208,0.981162127
