day,lpobs,mu,low,high
221,-12.644852277491342,-12.109273908361965,-12.798972768379565,-11.564652168121711
222,-12.681901104392841,-12.062322859052905,-12.801433662557612,-11.687769712887553
223,-12.78638188701415,-12.242718760672108,-12.861993006792508,-11.835811056345229
224,-12.722390620223678,-12.17848009613547,-12.858879373867394,-11.697198306497954
225,-12.681674756681877,-12.173597406433188,-12.828855598718114,-11.65039231877267
226,-12.748247054322752,-12.094191999579888,-12.858721296881575,-11.580933797408111
227,-13.018830397135153,-12.115891311530756,-12.96860854420286,-11.542838087314873
228,-11.693575669692764,-11.47223540002405,-11.882804049232771,-11.153565732054702
229,-13.14696839808276,-12.37014381327552,-13.11909459754057,-11.800004756819066
230,-13.158755521275083,-12.473691824101572,-13.156884752890818,-11.88468610561804
231,-12.766071625344333,-12.226207927144198,-12.895407434626426,-11.761636285918588
232,-12.986493710288384,-12.243789441910911,-13.00982655582532,-11.760255548749855
233,-11.68945076871872,-11.409385808531233,-11.920042017150713,-11.02376997136968
234,-12.285151101480157,-11.873877284725557,-12.539275631445193,-11.342183201231
235,-13.028759041820091,-12.331525334557195,-13.13928070035562,-11.845760825510322
236,-13.406107993954999,-12.610423764071884,-13.48013708800701,-12.058095744678985
237,-14.69019565501897,-12.993000364161034,-13.97203130647241,-12.282696992693376
238,-13.436987238469744,-12.683122185845782,-13.556123957266266,-11.919197235518045
239,-13.196648851660763,-12.50562810647516,-13.345654652045138,-11.749714171169451
240,-12.988245363771751,-12.279246062848765,-13.189268483149856,-11.605421537791685
241,-13.33285733894159,-12.438019828747269,-13.387510103289557,-11.844158625949314
242,-13.351004020557331,-12.590186731211608,-13.46733336737542,-11.962793900504298
243,-13.239471741076299,-12.64440523826949,-13.478231808757839,-12.172094092333017
244,-13.669378007957915,-12.836247042553117,-13.691195234353321,-12.301848994752836
245,-13.954890905802367,-12.931150646009652,-13.930517268762578,-12.281464728165977
246,-12.784112426474994,-12.330910515313697,-13.064216026690968,-11.7999426255172
247,-13.639861887858155,-12.542461144201484,-13.545029537421799,-11.772523750407181
248,-13.400809933462202,-12.55967254740889,-13.539250544886512,-11.879589244460647
249,-13.452703757321252,-12.682307768400962,-13.618796897497592,-12.112191235370545
250,-13.930022248601597,-12.856788257149523,-13.7662635306846,-12.160701517797555
251,-12.928810843170218,-12.376508391259833,-13.137398908230743,-11.854985522325096
252,-13.395901899734444,-12.62764878420242,-13.440042908187678,-12.122575998933083
253,-13.484493150010024,-12.594515297702436,-13.472637378535008,-11.904717606051388
254,-13.694276950927902,-12.44727573088703,-13.46853308982136,-11.697444769839677
255,-12.244690154814554,-11.69483770812651,-12.435007617929752,-11.253935548212336
256,-11.773710881903686,-11.45347217693686,-11.97926851286297,-11.09593266536801
